Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
District,West Kensington,Barons Court,51.490109027210565,-0.2062036922180267,51.490228334902,-0.2134301424178916,0.5
District,Westminster,St. James's Park,51.501401389193255,-0.1250020783467796,51.49960957772611,-0.1338787543411247,0.65
District,Whitechapel,Aldgate East,51.5195876908872,-0.0594204849881092,51.51508150569872,-0.0730014624207395,1.07
District,Wimbledon Park,Wimbledon,51.4345806287444,-0.1991862729730618,51.4211075087935,-0.2066628334400531,1.59
DLR,Abbey Road,West Ham,51.53195199547294,0.0037233710983363,51.528525530726974,0.0053173938327879,0.4
DLR,All Saints,Poplar,51.51047690641237,-0.0126248853603499,51.507588044837625,-0.0172754932925174,0.45
DLR,Beckton Park,Cyprus,51.50890088618667,0.0548219390453978,51.50852668850102,0.0638407560748753,0.63
DLR,Blackwall,East India,51.50783153133504,-0.0072351658776662,51.5086840050616,-0.0023703315489933,0.35
DLR,Bow Church,Devons Road,51.52761517272713,-0.0204998991771463,51.52225844074295,-0.0180077541751607,0.62
DLR,Canary Wharf,Heron Quays,51.50357837512887,-0.0194668401393244,51.50338653553158,-0.0219535320363096,0.17
DLR,Canning Town,Royal Victoria,51.51387030350512,0.0083056327487643,51.50905526715448,0.0179654125889858,0.86
DLR,Canning Town,West Silvertown,51.51387030350512,0.0083056327487643,51.50288447390751,0.0222460466810224,1.56
DLR,Crossharbour and London Arena,Mudchute,51.49583995740512,-0.0149328130902497,51.491236163479066,-0.0149599448810793,0.51
DLR,Custom House,Prince Regent,51.50962210163043,0.0257725103052805,51.50943460724026,0.0334885741146771,0.53
DLR,Cutty Sark for Maritime Greenwich,Greenwich,51.48194445322957,-0.0105818667236087,51.47754764253433,-0.0148630836027375,0.57
DLR,Cyprus,Gallions Reach,51.50852668850102,0.0638407560748753,51.50903426024889,0.0717753947300296,0.55
DLR,Deptford Bridge,Elverson Road,51.47447673839478,-0.0220524287742925,51.46837216503855,-0.016816376196184,0.77
DLR,Devons Road,Langdon Park,51.52225844074295,-0.0180077541751607,51.51888391608367,-0.0152137989477048,0.42
DLR,East India,Canning Town,51.5086840050616,-0.0023703315489933,51.51387030350512,0.0083056327487643,0.94
DLR,Elverson Road,Lewisham,51.46837216503855,-0.016816376196184,51.46488069551227,-0.0124327008980092,0.49
DLR,Gallions Reach,Beckton,51.50903426024889,0.0717753947300296,51.51437673300682,0.0615252971597842,0.93
DLR,Greenwich,Deptford Bridge,51.47754764253433,-0.0148630836027375,51.47447673839478,-0.0220524287742925,0.6
DLR,Heron Quays,South Quay,51.50338653553158,-0.0219535320363096,51.50086357890648,-0.0184606926650221,0.37
DLR,Island Gardens,Cutty Sark for Maritime Greenwich,51.48795007358022,-0.0104933031301963,51.48194445322957,-0.0105818667236087,0.67
DLR,King George V,Woolwich Arsenal,51.50200871193282,0.0622062141092917,51.48990723258589,0.0691939066943665,1.43
DLR,Langdon Park,All Saints,51.51888391608367,-0.0152137989477048,51.51047690641237,-0.0126248853603499,0.95
DLR,Limehouse,Shadwell,51.51231210167662,-0.0393800776624937,51.511300064669385,-0.0569192069418581,1.22
DLR,London City Airport,King George V,51.50368974524741,0.0478727155835258,51.50200871193282,0.0622062141092917,1.01
DLR,Mudchute,Island Gardens,51.491236163479066,-0.0149599448810793,51.48795007358022,-0.0104933031301963,0.48
DLR,Pontoon Dock,London City Airport,51.50221627291442,0.033325707548925,51.50368974524741,0.0478727155835258,1.02
DLR,Poplar,Blackwall,51.507588044837625,-0.0172754932925174,51.50783153133504,-0.0072351658776662,0.7
DLR,Poplar,West India Quay,51.507588044837625,-0.0172754932925174,51.50676262660098,-0.0205824471280816,0.25
DLR,Poplar,Westferry,51.507588044837625,-0.0172754932925174,51.50963810743974,-0.0263231371017838,0.67
DLR,Prince Regent,Royal Albert,51.50943460724026,0.0334885741146771,51.50849394631005,0.0451771451896413,0.82
DLR,Pudding Mill Lane,Bow Church,51.534327836050565,-0.0127685119445471,51.52761517272713,-0.0204998991771463,0.92
DLR,Royal Albert,Beckton Park,51.50849394631005,0.0451771451896413,51.50890088618667,0.0548219390453978,0.67
DLR,Royal Victoria,Custom House,51.50905526715448,0.0179654125889858,51.50962210163043,0.0257725103052805,0.54
DLR,Shadwell,Bank,51.511300064669385,-0.0569192069418581,51.51334691914183,-0.0890001234943746,2.23
DLR,Shadwell,Tower Gateway,51.511300064669385,-0.0569192069418581,51.51039252305748,-0.0744098769115334,1.22
DLR,South Quay,Crossharbour and London Arena,51.50086357890648,-0.0184606926650221,51.49583995740512,-0.0149328130902497,0.61
DLR,Star Lane,Canning Town,51.52060426064486,0.0041910026282406,51.51387030350512,0.0083056327487643,0.8
DLR,Stratford,Pudding Mill Lane,51.54169257587399,-0.0037516410271907,51.534327836050565,-0.0127685119445471,1.03
DLR,Stratford,Stratford High Street,51.54169257587399,-0.0037516410271907,51.5381489524464,-0.0010803560037945,0.44
DLR,Stratford High Street,Abbey Road,51.5381489524464,-0.0010803560037945,51.53195199547294,0.0037233710983363,0.77
DLR,Stratford International,Stratford,51.5448085230875,-0.0087784340129179,51.54169257587399,-0.0037516410271907,0.49
DLR,West Ham,Star Lane,51.528525530726974,0.0053173938327879,51.52060426064486,0.0041910026282406,0.88
DLR,West India Quay,Canary Wharf,51.50676262660098,-0.0205824471280816,51.50357837512887,-0.0194668401393244,0.36
DLR,West Silvertown,Pontoon Dock,51.50288447390751,0.0222460466810224,51.50221627291442,0.033325707548925,0.77
DLR,Westferry,Limehouse,51.50963810743974,-0.0263231371017838,51.51231210167662,-0.0393800776624937,0.95
Elizabeth,Acton Main Line,Ealing Broadway,51.516886495162936,-0.2676899480142479,51.51486148277942,-0.3020103761336258,2.39
Elizabeth,Bond Street,Paddington,51.513797282327445,-0.1496136085316461,51.51539350022652,-0.1757367502657722,1.82
