Tube Line,From Station,To Station,Latitude_From,Longitude_From,Latitude_To,Longitude_To,Distance (km)
Hammersmith and City,Royal Oak,Paddington,51.5182940459234,-0.1888236715468541,51.51539350022652,-0.1757367502657722,0.026011299514271852
Hammersmith and City,Paddington,Edgware Road,51.51539350022652,-0.1757367502657722,51.519997771093394,-0.1676682526511785,0.018027159678935815
Hammersmith and City,Edgware Road,Baker Street,51.519997771093394,-0.1676682526511785,51.52312936605881,-0.1569041929861845,0.0217536461907408
Hammersmith and City,Baker Street,Great Portland Street,51.52312936605881,-0.1569041929861845,51.52378856271794,-0.1439614240810903,0.025147727233849775
Hammersmith and City,Great Portland Street,Euston Square,51.52378856271794,-0.1439614240810903,51.525468382999584,-0.1353444884426915,0.01703581814791703
Hammersmith and City,Euston Square,Kings Cross St.Pancras,51.525468382999584,-0.1353444884426915,51.53031226194627,-0.1238721286870342,0.024165306745922873
Hammersmith and City,Kings Cross St.Pancras,Farringdon,51.53031226194627,-0.1238721286870342,51.52019551919777,-0.1048430613167642,0.041820761420366455
Hammersmith and City,Farringdon,Barbican,51.52019551919777,-0.1048430613167642,51.52021512610784,-0.0977215780905022,0.013819138095444848
Hammersmith and City,Barbican,Moorgate,51.52021512610784,-0.0977215780905022,51.51843699583112,-0.0890176874196191,0.01723864206241767
Hammersmith and City,Moorgate,Liverpool Street,51.51843699583112,-0.0890176874196191,51.51759813225402,-0.0822496218888544,0.013233804674968146
Hammersmith and City,Liverpool Street,Aldgate East,51.51759813225402,-0.0822496218888544,51.51508150569872,-0.0730014624207395,0.018598596567661992
Hammersmith and City,Aldgate East,Whitechapel,51.51508150569872,-0.0730014624207395,51.5195876908872,-0.0594204849881092,0.02776672708191859
Hammersmith and City,Whitechapel,Stepney Green,51.5195876908872,-0.0594204849881092,51.521995758615454,-0.047382523194855,0.023822308270066542
Hammersmith and City,Stepney Green,Mile End,51.521995758615454,-0.047382523194855,51.5253109195645,-0.0326660842711517,0.02927272033225946
